ts, humidity, pm10, pm25, temp
2019-05-04T10:59:00Z,44.37,0,0,20.51
2019-05-04T11:00:00Z,44.38,0,0,20.52
2019-05-04T11:01:00Z,44.36,0,0,20.54
2019-05-04T11:02:00Z,44.34,0,0,20.56
2019-05-04T11:03:00Z,44.29,0,0,20.58
2019-05-04T11:04:00Z,44.17,0,0,20.61
2019-05-04T11:05:00Z,44.25,0,0,20.63
2019-05-04T11:06:00Z,44.2,0,0,20.66
2019-05-04T11:07:00Z,44.17,0,0,20.69
2019-05-04T11:07:00Z,44.17,0,0,20.69
2019-05-04T11:09:00Z,44.03,0,0,20.75
2019-05-04T11:09:00Z,44.03,0,0,20.75
2019-05-04T11:11:00Z,43.92,0,0,20.79
2019-05-04T11:12:00Z,43.92,0,0,20.79
2019-05-04T11:13:00Z,43.83,0,0,20.83
2019-05-04T11:14:00Z,43.87,0,0,20.84
2019-05-04T11:15:00Z,43.79,0,0,20.87
2019-05-04T11:16:00Z,43.72,0,0,20.89
2019-05-04T11:17:00Z,43.73,0,0,20.91
2019-05-04T11:18:00Z,43.65,0,0,20.92
2019-05-04T11:19:00Z,43.63,0,0,20.94
2019-05-04T11:20:00Z,43.61,0,0,20.94
2019-05-04T11:21:00Z,43.54,0,0,20.95
2019-05-04T11:21:00Z,43.54,0,0,20.95
2019-05-04T11:23:00Z,43.6,0,0,20.96
2019-05-04T11:24:00Z,43.55,0,0,20.95
2019-05-04T11:25:00Z,43.62,0,0,20.96
2019-05-04T11:26:00Z,43.59,0,0,20.94
2019-05-04T11:27:00Z,43.61,0,0,20.94
2019-05-04T11:28:00Z,43.65,0,0,20.94
2019-05-04T11:29:00Z,43.58,0,0,20.94
2019-05-04T11:30:00Z,43.69,0,0,20.93
2019-05-04T11:30:00Z,43.69,0,0,20.93
2019-05-04T11:32:00Z,43.7,0,0,20.94
2019-05-04T11:33:00Z,43.74,0,0,20.94
2019-05-04T11:34:00Z,43.76,0,0,20.94
2019-05-04T11:34:00Z,43.76,0,0,20.94
2019-05-04T11:36:00Z,43.66,0,0,20.95
2019-05-04T11:36:00Z,43.66,0,0,20.95
2019-05-04T11:38:00Z,43.61,0,0,20.95
2019-05-04T11:39:00Z,43.59,0,0,20.95
2019-05-04T11:41:00Z,43.62,0,0,20.94
2019-05-04T11:41:00Z,43.62,0,0,20.94
2019-05-04T11:42:00Z,43.63,0,0,20.93
2019-05-04T11:44:00Z,43.71,0,0,20.94
2019-05-04T11:46:00Z,43.8,0,0,20.94
2019-05-04T11:48:00Z,43.73,0,0,20.96
2019-05-04T11:49:00Z,43.72,0,0,20.97
2019-05-04T11:50:00Z,43.7,0,0,20.97
2019-05-04T11:50:00Z,43.7,0,0,20.97
2019-05-04T11:52:00Z,43.55,0,0,20.97
2019-05-04T11:53:00Z,43.56,0,0,20.98
2019-05-04T11:53:00Z,43.56,0,0,20.98
2019-05-04T11:55:00Z,43.64,0,0,21
2019-05-04T11:56:00Z,43.71,0,0,21.01
2019-05-04T11:57:00Z,43.7,0,0,21.02
2019-05-04T11:58:00Z,43.65,0,0,21.04
2019-05-04T11:59:00Z,43.59,0,0,21.07
2019-05-04T12:00:00Z,43.5,0,0,21.1
2019-05-04T12:01:00Z,43.34,0,0,21.12
2019-05-04T12:02:00Z,43.3,0,0,21.14
2019-05-04T12:03:00Z,43.25,0,0,21.14
2019-05-04T12:04:00Z,43.25,0,0,21.15
2019-05-04T12:04:00Z,43.25,0,0,21.15
2019-05-04T12:06:00Z,43.35,0,0,21.15
2019-05-04T12:07:00Z,43.27,0,0,21.15
2019-05-04T12:08:00Z,43.27,0,0,21.14
2019-05-04T12:09:00Z,43.26,0,0,21.14
2019-05-04T12:10:00Z,43.27,0,0,21.14
2019-05-04T12:11:00Z,43.27,0,0,21.15
2019-05-04T12:12:00Z,43.33,0,0,21.16
2019-05-04T12:13:00Z,43.33,0,0,21.17
2019-05-04T12:14:00Z,43.27,0,0,21.19
2019-05-04T12:14:00Z,43.27,0,0,21.19
2019-05-04T12:16:00Z,43.2,0,0,21.22
2019-05-04T12:17:00Z,43.23,0,0,21.23
2019-05-04T12:18:00Z,43.18,0,0,21.22
2019-05-04T12:19:00Z,43.16,0,0,21.21
2019-05-04T12:19:00Z,43.16,0,0,21.21
2019-05-04T12:20:00Z,43.16,0,0,21.21
2019-05-04T12:22:00Z,43.14,0,0,21.18
2019-05-04T12:23:00Z,43.25,0,0,21.16
2019-05-04T12:24:00Z,43.31,0,0,21.14
2019-05-04T12:25:00Z,43.37,0,0,21.12
2019-05-04T12:26:00Z,43.37,0,0,21.1
2019-05-04T12:27:00Z,43.36,0,0,21.08
2019-05-04T12:28:00Z,43.37,0,0,21.06
2019-05-04T12:29:00Z,43.4,0,0,21.04
2019-05-04T12:30:00Z,43.49,0,0,21.02
2019-05-04T12:31:00Z,43.48,0,0,21.01
2019-05-04T12:32:00Z,43.49,0,0,21
2019-05-04T12:33:00Z,43.49,0,0,20.98
2019-05-04T12:33:00Z,43.49,0,0,20.98
2019-05-04T12:35:00Z,43.57,0,0,20.95
2019-05-04T12:36:00Z,43.57,0,0,20.94
2019-05-04T12:37:00Z,43.69,0,0,20.94
2019-05-04T12:38:00Z,43.64,0,0,20.93
2019-05-04T12:39:00Z,43.71,0,0,20.92
2019-05-04T12:40:00Z,43.74,0,0,20.92
2019-05-04T12:41:00Z,43.86,0,0,20.93
2019-05-04T12:42:00Z,43.89,0,0,20.93
2019-05-04T12:43:00Z,43.87,0,0,20.94
2019-05-04T12:44:00Z,43.87,0,0,20.95
2019-05-04T12:45:00Z,43.82,0,0,20.95
2019-05-04T12:45:00Z,43.82,0,0,20.95
2019-05-04T12:47:00Z,43.9,0,0,20.96
2019-05-04T12:48:00Z,43.91,0,0,20.96
2019-05-04T12:49:00Z,43.92,0,0,20.98
2019-05-04T12:50:00Z,43.91,0,0,20.98
2019-05-04T12:50:00Z,43.91,0,0,20.98
2019-05-04T12:52:00Z,43.92,0,0,21
2019-05-04T12:52:00Z,43.92,0,0,21
2019-05-04T12:54:00Z,43.96,0,0,21.02
2019-05-04T12:55:00Z,44.03,0,0,21.03
2019-05-04T12:56:00Z,43.99,0,0,21.04
2019-05-04T12:57:00Z,43.94,0,0,21.06
2019-05-04T12:58:00Z,43.91,0,0,21.07
2019-05-04T12:59:00Z,43.91,0,0,21.08
2019-05-04T13:00:00Z,43.91,0,0,21.1
2019-05-04T13:01:00Z,43.82,0,0,21.1
2019-05-04T13:02:00Z,43.83,0,0,21.12
2019-05-04T13:03:00Z,43.81,0,0,21.12
2019-05-04T13:04:00Z,43.7,0,0,21.14
2019-05-04T13:05:00Z,43.76,0,0,21.14
2019-05-04T13:06:00Z,43.81,0,0,21.16
2019-05-04T13:07:00Z,43.75,0,0,21.16
2019-05-04T13:08:00Z,43.68,0,0,21.17
2019-05-04T13:09:00Z,43.7,0,0,21.18
2019-05-04T13:10:00Z,43.7,0,0,21.18
2019-05-04T13:11:00Z,43.63,0,0,21.18
2019-05-04T13:12:00Z,43.65,0,0,21.19
2019-05-04T13:13:00Z,43.59,0,0,21.2
2019-05-04T13:14:00Z,43.62,0,0,21.19
2019-05-04T13:15:00Z,43.7,0,0,21.21
2019-05-04T13:15:00Z,43.7,0,0,21.21
2019-05-04T13:17:00Z,43.63,0,0,21.21
2019-05-04T13:18:00Z,43.69,0,0,21.22
2019-05-04T13:19:00Z,43.59,0,0,21.22
2019-05-04T13:20:00Z,43.71,0,0,21.23
2019-05-04T13:21:00Z,43.82,0,0,21.24
2019-05-04T13:22:00Z,43.88,0,0,21.24
2019-05-04T13:23:00Z,43.93,0,0,21.24
2019-05-04T13:24:00Z,43.99,0,0,21.24
2019-05-04T13:25:00Z,43.98,0,0,21.23
2019-05-04T13:26:00Z,44.02,0,0,21.23
2019-05-04T13:27:00Z,44.02,0,0,21.22
2019-05-04T13:28:00Z,44.07,0,0,21.22
2019-05-04T13:29:00Z,44.12,0,0,21.22
2019-05-04T13:30:00Z,44.15,0,0,21.22
2019-05-04T13:31:00Z,44.22,0,0,21.22
2019-05-04T13:32:00Z,44.24,0,0,21.23
2019-05-04T13:33:00Z,44.29,0,0,21.23
2019-05-04T13:34:00Z,44.28,0,0,21.23
2019-05-04T13:35:00Z,44.33,0,0,21.25
2019-05-04T13:36:00Z,44.21,0,0,21.26
2019-05-04T13:37:00Z,44.08,0,0,21.28
2019-05-04T13:38:00Z,43.98,1,1,21.29
2019-05-04T13:39:00Z,43.84,1,1,21.3
2019-05-04T13:40:00Z,43.75,0,0,21.32
2019-05-04T13:41:00Z,43.63,2,2,21.33
2019-05-04T13:42:00Z,43.42,1,1,21.34
2019-05-04T13:43:00Z,43.42,2,2,21.35
2019-05-04T13:44:00Z,43.3,3,1,21.35
2019-05-04T13:44:00Z,43.3,3,1,21.35
2019-05-04T13:45:00Z,43.26,2,1,21.36
2019-05-04T13:47:00Z,43.28,0,0,21.36
2019-05-04T13:47:00Z,43.28,0,0,21.36
2019-05-04T13:49:00Z,43.43,1,1,21.36
2019-05-04T13:50:00Z,43.5,1,1,21.35
2019-05-04T13:51:00Z,43.54,1,1,21.34
2019-05-04T13:52:00Z,43.54,0,0,21.34
2019-05-04T13:52:00Z,43.54,0,0,21.34
2019-05-04T13:54:00Z,43.53,1,1,21.33
2019-05-04T13:55:00Z,43.56,1,1,21.33
2019-05-04T13:56:00Z,43.63,1,1,21.33
2019-05-04T13:56:00Z,43.63,1,1,21.33
2019-05-04T13:58:00Z,43.63,1,1,21.31
2019-05-04T13:59:00Z,43.69,0,0,21.31
2019-05-04T14:00:00Z,43.69,1,1,21.3
2019-05-04T14:01:00Z,43.75,1,0,21.3
2019-05-04T14:02:00Z,43.77,1,1,21.29
2019-05-04T14:03:00Z,43.83,0,0,21.29
2019-05-04T14:04:00Z,43.87,0,0,21.29
2019-05-04T14:05:00Z,43.89,1,0,21.29
2019-05-04T14:06:00Z,43.93,1,1,21.29
2019-05-04T14:07:00Z,43.97,0,0,21.29
2019-05-04T14:08:00Z,44.03,0,0,21.28
2019-05-04T14:09:00Z,44.06,1,1,21.29
2019-05-04T14:10:00Z,44.08,1,1,21.29
2019-05-04T14:11:00Z,44.12,1,1,21.29
2019-05-04T14:12:00Z,44.13,1,1,21.28
2019-05-04T14:12:00Z,44.13,1,1,21.28
2019-05-04T14:14:00Z,44.21,0,0,21.28
2019-05-04T14:15:00Z,44.24,0,0,21.28
2019-05-04T14:16:00Z,44.29,1,1,21.29
2019-05-04T14:17:00Z,44.31,0,0,21.29
2019-05-04T14:18:00Z,44.33,0,0,21.29
2019-05-04T14:19:00Z,44.37,1,1,21.29
2019-05-04T14:20:00Z,44.36,0,0,21.3
2019-05-04T14:21:00Z,44.39,0,0,21.3
2019-05-04T14:22:00Z,44.42,0,0,21.31
2019-05-04T14:23:00Z,44.42,0,0,21.31
2019-05-04T14:24:00Z,44.44,0,0,21.33
2019-05-04T14:25:00Z,44.46,0,0,21.33
2019-05-04T14:26:00Z,44.47,1,1,21.34
2019-05-04T14:27:00Z,44.48,0,0,21.34
2019-05-04T14:28:00Z,44.5,0,0,21.35
2019-05-04T14:29:00Z,44.54,0,0,21.35
2019-05-04T14:30:00Z,44.54,0,0,21.36
2019-05-04T14:31:00Z,44.59,0,0,21.37
2019-05-04T14:32:00Z,44.58,0,0,21.37
2019-05-04T14:33:00Z,44.05,1,1,21.57
2019-05-04T14:34:00Z,44.08,0,0,21.57
2019-05-04T14:35:00Z,44.11,0,0,21.56
2019-05-04T14:36:00Z,44.13,1,1,21.57
2019-05-04T14:37:00Z,44.15,0,0,21.58
2019-05-04T14:38:00Z,44.16,0,0,21.58
2019-05-04T14:39:00Z,44.17,0,0,21.58
2019-05-04T14:40:00Z,44.17,0,0,21.58
2019-05-04T14:41:00Z,44.2,0,0,21.58
2019-05-04T14:42:00Z,44.21,0,0,21.58
2019-05-04T14:43:00Z,44.22,0,0,21.59
2019-05-04T14:44:00Z,44.23,0,0,21.59
2019-05-04T14:45:00Z,44.24,0,0,21.59
2019-05-04T14:46:00Z,44.26,0,0,21.58
2019-05-04T14:47:00Z,44.27,0,0,21.58
2019-05-04T14:48:00Z,44.28,0,0,21.58
2019-05-04T14:49:00Z,44.32,0,0,21.58
2019-05-04T14:50:00Z,44.32,0,0,21.58
2019-05-04T14:51:00Z,44.34,0,0,21.58
2019-05-04T14:52:00Z,44.33,0,0,21.58
2019-05-04T14:53:00Z,44.36,0,0,21.58
2019-05-04T14:54:00Z,44.36,0,0,21.58
2019-05-04T14:55:00Z,44.38,0,0,21.59
2019-05-04T14:56:00Z,44.4,0,0,21.59
2019-05-04T14:57:00Z,44.38,0,0,21.6
2019-05-04T14:58:00Z,44.39,0,0,21.6
2019-05-04T14:59:00Z,44.39,1,1,21.6
2019-05-04T15:00:00Z,44.41,0,0,21.61
2019-05-04T15:01:00Z,44.41,0,0,21.61
2019-05-04T15:02:00Z,44.98,0,0,21.41
2019-05-04T15:03:00Z,44.82,0,0,21.54
2019-05-04T15:04:00Z,44.56,0,0,21.67
2019-05-04T15:05:00Z,44.39,0,0,21.75
2019-05-04T15:06:00Z,44.3,0,0,21.8
2019-05-04T15:07:00Z,44.24,0,0,21.82
2019-05-04T15:08:00Z,44.26,0,0,21.82
2019-05-04T15:09:00Z,44.26,0,0,21.82
2019-05-04T15:10:00Z,44.29,0,0,21.8
2019-05-04T15:11:00Z,44.34,0,0,21.78
2019-05-04T15:12:00Z,44.38,0,0,21.76
2019-05-04T15:13:00Z,44.4,0,0,21.73
2019-05-04T15:14:00Z,44.48,0,0,21.71
2019-05-04T15:15:00Z,44.53,0,0,21.68
2019-05-04T15:16:00Z,44.6,0,0,21.65
2019-05-04T15:17:00Z,44.65,0,0,21.63
2019-05-04T15:18:00Z,44.71,0,0,21.6
2019-05-04T15:19:00Z,44.74,0,0,21.58
2019-05-04T15:20:00Z,44.79,0,0,21.54
2019-05-04T15:20:00Z,44.79,0,0,21.54
2019-05-04T15:22:00Z,44.9,0,0,21.51
2019-05-04T15:23:00Z,44.92,0,0,21.48
2019-05-04T15:24:00Z,44.93,0,0,21.46
2019-05-04T15:25:00Z,44.95,0,0,21.44
2019-05-04T15:26:00Z,45,0,0,21.41
2019-05-04T15:27:00Z,45.03,0,0,21.39
2019-05-04T15:28:00Z,45.05,0,0,21.38
2019-05-04T15:29:00Z,45.09,0,0,21.37
2019-05-04T15:30:00Z,45.1,0,0,21.34
2019-05-04T15:31:00Z,45.09,0,0,21.34
2019-05-04T15:32:00Z,45.13,0,0,21.32
2019-05-04T15:33:00Z,45.15,0,0,21.31
2019-05-04T15:34:00Z,45.15,0,0,21.3
2019-05-04T15:35:00Z,45.17,0,0,21.29
2019-05-04T15:36:00Z,45.16,0,0,21.29
2019-05-04T15:37:00Z,45.17,0,0,21.28
2019-05-04T15:38:00Z,45.18,0,0,21.26
2019-05-04T15:39:00Z,45.24,0,0,21.25
2019-05-04T15:40:00Z,45.24,0,0,21.22
2019-05-04T15:41:00Z,45.29,0,0,21.2
2019-05-04T15:42:00Z,45.33,0,0,21.18
2019-05-04T15:43:00Z,45.36,0,0,21.15
2019-05-04T15:44:00Z,45.38,0,0,21.14
2019-05-04T15:45:00Z,45.43,0,0,21.11
2019-05-04T15:46:00Z,45.45,0,0,21.1
2019-05-04T15:47:00Z,45.47,0,0,21.08
2019-05-04T15:48:00Z,45.46,0,0,21.08
2019-05-04T15:49:00Z,45.5,0,0,21.07
2019-05-04T15:50:00Z,45.49,0,0,21.07
2019-05-04T15:51:00Z,45.45,0,0,21.07
2019-05-04T15:52:00Z,45.46,0,0,21.06
2019-05-04T15:53:00Z,45.45,0,0,21.06
2019-05-04T15:54:00Z,45.5,0,0,21.05
2019-05-04T15:55:00Z,45.52,0,0,21.04
2019-05-04T15:56:00Z,45.6,0,0,21.03
2019-05-04T15:57:00Z,45.69,0,0,21.03
2019-05-04T15:58:00Z,45.62,0,0,21.03
2019-05-04T15:59:00Z,45.6,0,0,21.03
2019-05-04T16:00:00Z,45.68,0,0,21.02
2019-05-04T16:01:00Z,45.72,0,0,21
2019-05-04T16:02:00Z,45.74,0,0,20.99
2019-05-04T16:03:00Z,45.79,0,0,20.96
2019-05-04T16:04:00Z,45.86,0,0,20.94
2019-05-04T16:05:00Z,45.93,0,0,20.92
2019-05-04T16:06:00Z,45.94,0,0,20.9
2019-05-04T16:07:00Z,45.95,0,0,20.88
2019-05-04T16:08:00Z,46.02,0,0,20.87
2019-05-04T16:09:00Z,46,0,0,20.85
2019-05-04T16:10:00Z,46.05,0,0,20.85
2019-05-04T16:11:00Z,46.15,0,0,20.84
2019-05-04T16:12:00Z,46.14,0,0,20.84
2019-05-04T16:13:00Z,46.19,0,0,20.84
2019-05-04T16:14:00Z,46.28,0,0,20.84
2019-05-04T16:15:00Z,46.23,0,0,20.84
2019-05-04T16:16:00Z,46.25,0,0,20.84
2019-05-04T16:17:00Z,46.25,0,0,20.84
2019-05-04T16:18:00Z,46.27,0,0,20.82
2019-05-04T16:20:00Z,46.29,0,0,20.81
2019-05-04T16:20:00Z,46.29,0,0,20.81
2019-05-04T16:21:00Z,46.27,0,0,20.81
2019-05-04T16:22:00Z,46.32,0,0,20.8
2019-05-04T16:23:00Z,46.3,0,0,20.79
2019-05-04T16:24:00Z,46.32,1,1,20.79
2019-05-04T16:25:00Z,46.3,1,1,20.78
2019-05-04T16:27:00Z,46.2,0,0,20.75
2019-05-04T16:27:00Z,46.2,0,0,20.75
2019-05-04T16:28:00Z,46.28,1,1,20.73
2019-05-04T16:29:00Z,46.32,1,1,20.7
2019-05-04T16:30:00Z,46.4,3,3,20.68
2019-05-04T16:31:00Z,46.5,1,1,20.68
2019-05-04T16:32:00Z,46.42,1,1,20.68
2019-05-04T16:33:00Z,46.44,2,2,20.68
2019-05-04T16:35:00Z,46.39,3,3,20.69
2019-05-04T16:35:00Z,46.39,3,3,20.69
2019-05-04T16:36:00Z,46.37,1,1,20.7
2019-05-04T16:37:00Z,46.43,3,3,20.68
2019-05-04T16:38:00Z,46.44,3,3,20.66
2019-05-04T16:39:00Z,46.42,2,2,20.64
2019-05-04T16:40:00Z,46.47,3,3,20.62
2019-05-04T16:42:00Z,46.51,3,3,20.56
2019-05-04T16:42:00Z,46.51,3,3,20.56
2019-05-04T16:43:00Z,46.52,2,2,20.54
2019-05-04T16:44:00Z,46.55,1,1,20.52
2019-05-04T16:45:00Z,46.55,1,1,20.49
2019-05-04T16:46:00Z,46.58,3,3,20.47
2019-05-04T16:47:00Z,46.58,3,3,20.44
2019-05-04T16:48:00Z,46.57,1,1,20.43
2019-05-04T16:49:00Z,46.58,3,3,20.4
2019-05-04T16:50:00Z,46.56,4,3,20.39
2019-05-04T16:51:00Z,46.59,3,3,20.37
2019-05-04T16:52:00Z,46.55,2,1,20.37
2019-05-04T16:53:00Z,46.53,3,2,20.35
2019-05-04T16:54:00Z,46.55,3,2,20.33
2019-05-04T16:55:00Z,46.52,0,0,20.31
2019-05-04T16:56:00Z,46.55,3,3,20.28
2019-05-04T16:57:00Z,46.54,3,2,20.27
2019-05-04T16:59:00Z,46.63,3,3,20.23
2019-05-04T16:59:00Z,46.63,3,3,20.23
2019-05-04T17:00:00Z,46.58,4,4,20.2
2019-05-04T17:01:00Z,46.57,3,3,20.19
2019-05-04T17:02:00Z,46.62,3,3,20.17
2019-05-04T17:03:00Z,46.61,3,3,20.16
2019-05-04T17:04:00Z,46.62,1,1,20.14
2019-05-04T17:05:00Z,46.58,3,3,20.12
2019-05-04T17:06:00Z,46.64,1,1,20.1
2019-05-04T17:07:00Z,46.66,0,0,20.08
2019-05-04T17:08:00Z,46.71,0,0,20.05
2019-05-04T17:09:00Z,46.75,1,1,20.03
2019-05-04T17:10:00Z,46.74,3,3,20.02
2019-05-04T17:11:00Z,46.71,3,3,20
2019-05-04T17:12:00Z,46.74,3,2,19.99
2019-05-04T17:13:00Z,46.77,1,1,19.98
2019-05-04T17:14:00Z,46.79,1,1,19.95
2019-05-04T17:15:00Z,46.78,1,1,19.95
2019-05-04T17:16:00Z,46.81,2,2,19.93
2019-05-04T17:17:00Z,46.78,1,1,19.93
2019-05-04T17:18:00Z,46.82,1,1,19.91
2019-05-04T17:19:00Z,46.82,1,1,19.91
2019-05-04T17:20:00Z,46.81,1,1,19.9
2019-05-04T17:21:00Z,46.82,0,0,19.89
2019-05-04T17:22:00Z,46.82,1,1,19.88
2019-05-04T17:23:00Z,46.81,1,1,19.87
2019-05-04T17:24:00Z,46.85,3,3,19.86
2019-05-04T17:25:00Z,46.82,1,1,19.85
2019-05-04T17:26:00Z,46.81,0,0,19.83
2019-05-04T17:27:00Z,46.84,0,0,19.81
2019-05-04T17:28:00Z,46.85,1,1,19.8
2019-05-04T17:29:00Z,46.85,3,3,19.77
2019-05-04T17:30:00Z,46.88,3,3,19.75
2019-05-04T17:31:00Z,46.91,1,1,19.73
2019-05-04T17:32:00Z,46.94,1,0,19.71
2019-05-04T17:33:00Z,46.98,1,1,19.7
2019-05-04T17:35:00Z,47.02,1,1,19.66
2019-05-04T17:35:00Z,47.02,1,1,19.66
2019-05-04T17:36:00Z,47.03,0,0,19.64
2019-05-04T17:37:00Z,47.09,1,1,19.63
2019-05-04T17:38:00Z,47.08,0,0,19.61
2019-05-04T17:39:00Z,47.12,0,0,19.58
2019-05-04T17:40:00Z,47.12,3,3,19.58
2019-05-04T17:41:00Z,47.13,1,1,19.57
2019-05-04T17:42:00Z,47.16,1,1,19.56
2019-05-04T17:43:00Z,47.14,1,1,19.55
2019-05-04T17:44:00Z,47.17,1,1,19.53
2019-05-04T17:46:00Z,47.19,1,1,19.51
2019-05-04T17:46:00Z,47.19,1,1,19.51
2019-05-04T17:47:00Z,47.19,1,1,19.49
2019-05-04T17:48:00Z,47.22,1,1,19.47
2019-05-04T17:49:00Z,47.28,0,0,19.46
2019-05-04T17:50:00Z,47.26,0,0,19.45
2019-05-04T17:51:00Z,47.29,0,0,19.43
